Time;View;Pane;Action;Grouped;Target
2020-05-05 20:28:33.895;ROOM;MAP_PANE;CHANGE_TILE;true;514f4d48-2865-4768-81ef-649f5770ad42;(0,3);FLOOR;WALL
2020-05-05 20:28:34.214;ROOM;MAP_PANE;CHANGE_TILE;true;514f4d48-2865-4768-81ef-649f5770ad42;(0,4);FLOOR;WALL
2020-05-05 20:28:35.586;ROOM;TILE_PANE;CHANGE_VALUE;false;FLOOR
2020-05-05 20:28:36.239;ROOM;MAP_PANE;CHANGE_TILE;true;514f4d48-2865-4768-81ef-649f5770ad42;(0,2);WALL;FLOOR
2020-05-05 20:28:36.499;ROOM;MAP_PANE;CHANGE_TILE;true;514f4d48-2865-4768-81ef-649f5770ad42;(0,3);WALL;FLOOR
2020-05-05 20:28:36.776;ROOM;MAP_PANE;CHANGE_TILE;true;514f4d48-2865-4768-81ef-649f5770ad42;(0,4);WALL;FLOOR
2020-05-05 20:28:37.22;ROOM;MAP_PANE;CHANGE_TILE;true;514f4d48-2865-4768-81ef-649f5770ad42;(0,4);FLOOR;FLOOR
2020-05-05 20:28:37.716;ROOM;TILE_PANE;CHANGE_VALUE;false;WALL
2020-05-05 20:28:38.491;ROOM;MAP_PANE;CHANGE_TILE;true;514f4d48-2865-4768-81ef-649f5770ad42;(11,0);FLOOR;WALL
2020-05-05 20:28:38.736;ROOM;MAP_PANE;CHANGE_TILE;true;514f4d48-2865-4768-81ef-649f5770ad42;(12,0);FLOOR;WALL
2020-05-05 20:28:38.978;ROOM;MAP_PANE;CHANGE_TILE;true;514f4d48-2865-4768-81ef-649f5770ad42;(12,1);FLOOR;WALL
2020-05-05 20:28:39.757;ROOM;MAP_PANE;CHANGE_TILE;true;514f4d48-2865-4768-81ef-649f5770ad42;(0,5);FLOOR;WALL
2020-05-05 20:28:40.029;ROOM;MAP_PANE;CHANGE_TILE;true;514f4d48-2865-4768-81ef-649f5770ad42;(0,6);FLOOR;WALL
2020-05-05 20:28:40.405;ROOM;MAP_PANE;CHANGE_TILE;true;514f4d48-2865-4768-81ef-649f5770ad42;(1,6);FLOOR;WALL
2020-05-05 20:29:08.737;ROOM;MAP_PANE;CHANGE_TILE;true;514f4d48-2865-4768-81ef-649f5770ad42;(6,3);FLOOR;WALL
2020-05-05 20:29:09.021;ROOM;MAP_PANE;CHANGE_TILE;true;514f4d48-2865-4768-81ef-649f5770ad42;(6,4);FLOOR;WALL
2020-05-05 20:29:09.315;ROOM;MAP_PANE;CHANGE_TILE;true;514f4d48-2865-4768-81ef-649f5770ad42;(7,3);FLOOR;WALL
2020-05-05 20:29:09.744;ROOM;MAP_PANE;CHANGE_TILE;true;514f4d48-2865-4768-81ef-649f5770ad42;(5,3);FLOOR;WALL
2020-05-05 20:29:10.106;ROOM;MAP_PANE;CHANGE_TILE;true;514f4d48-2865-4768-81ef-649f5770ad42;(6,2);FLOOR;WALL
2020-05-05 20:29:22.82;ROOM;SUGGESTION_PANE;CLICK;false;SYMMETRY;5;0.7272727272727273;LENIENCY;5;0.5557584055061193;7a09c91a-9c69-432e-888e-5e178f905bac
2020-05-05 20:29:25.487;ROOM;SUGGESTION_PANE;CLICK;false;SYMMETRY;5;0.5454545454545454;LENIENCY;5;0.6152528010406445;02b2290d-b177-4d3e-92eb-ac079b9b9211
2020-05-05 20:29:25.856;ROOM;SUGGESTION_PANE;CLICK;false;SYMMETRY;5;0.7272727272727273;LENIENCY;5;0.6152528040208767;58295a44-2d76-4b6b-af6a-d426a85e6d4c
2020-05-05 20:29:26.555;ROOM;SUGGESTION_PANE;CLICK;false;SYMMETRY;5;0.7272727272727273;LENIENCY;5;0.4946594256606184;9ad8c956-5db1-4fa6-a6ea-de76639e2ed7
2020-05-05 20:30:17.395;ROOM;TILE_PANE;CHANGE_VALUE;false;ENEMY
2020-05-05 20:30:19.425;ROOM;MAP_PANE;CHANGE_TILE;true;514f4d48-2865-4768-81ef-649f5770ad42;(9,6);FLOOR;ENEMY
2020-05-05 20:30:21.986;ROOM;TILE_PANE;CHANGE_VALUE;false;TREASURE
2020-05-05 20:30:26.162;ROOM;MAP_PANE;CHANGE_TILE;true;514f4d48-2865-4768-81ef-649f5770ad42;(3,6);FLOOR;TREASURE
