Time;View;Pane;Action;Grouped;Target
2020-05-05 20:09:21.791;LAUNCH;BUTTON_PANE;CLICK;false;ACADEMIC;true
2020-05-05 20:09:21.792;LAUNCH;BUTTON_PANE;CLICK;false;Create Your World
2020-05-05 20:11:50.991;ROOM;TILE_PANE;CHANGE_VALUE;false;FLOOR
2020-05-05 20:11:51.654;ROOM;MAP_PANE;CHANGE_TILE;true;bdb29a98-413a-42ab-987a-30a0c4d36ab1;(1,1);ENEMY;FLOOR
2020-05-05 20:11:52.343;ROOM;MAP_PANE;CHANGE_TILE;true;bdb29a98-413a-42ab-987a-30a0c4d36ab1;(1,5);ENEMY;FLOOR
2020-05-05 20:11:53.308;ROOM;TILE_PANE;CHANGE_VALUE;false;ENEMY
2020-05-05 20:11:54.355;ROOM;MAP_PANE;CHANGE_TILE;true;bdb29a98-413a-42ab-987a-30a0c4d36ab1;(2,6);FLOOR;ENEMY
2020-05-05 20:11:55.041;ROOM;MAP_PANE;CHANGE_TILE;true;bdb29a98-413a-42ab-987a-30a0c4d36ab1;(2,0);FLOOR;ENEMY
2020-05-05 20:11:58.359;ROOM;MAP_PANE;CHANGE_TILE;true;bdb29a98-413a-42ab-987a-30a0c4d36ab1;(4,1);FLOOR;ENEMY
2020-05-05 20:11:59.097;ROOM;MAP_PANE;CHANGE_TILE;true;bdb29a98-413a-42ab-987a-30a0c4d36ab1;(4,5);FLOOR;ENEMY
2020-05-05 20:12:00.455;ROOM;TILE_PANE;CHANGE_VALUE;false;WALL
2020-05-05 20:12:17.916;ROOM;MAP_PANE;CHANGE_TILE;true;bdb29a98-413a-42ab-987a-30a0c4d36ab1;(3,1);FLOOR;WALL
2020-05-05 20:12:19.368;ROOM;MAP_PANE;CHANGE_TILE;true;bdb29a98-413a-42ab-987a-30a0c4d36ab1;(3,0);FLOOR;WALL
2020-05-05 20:12:23.72;ROOM;MAP_PANE;CHANGE_TILE;true;bdb29a98-413a-42ab-987a-30a0c4d36ab1;(7,0);FLOOR;WALL
2020-05-05 20:12:24.105;ROOM;MAP_PANE;CHANGE_TILE;true;bdb29a98-413a-42ab-987a-30a0c4d36ab1;(7,1);FLOOR;WALL
2020-05-05 20:12:24.437;ROOM;MAP_PANE;CHANGE_TILE;true;bdb29a98-413a-42ab-987a-30a0c4d36ab1;(7,2);FLOOR;WALL
2020-05-05 20:12:25.254;ROOM;MAP_PANE;CHANGE_TILE;true;bdb29a98-413a-42ab-987a-30a0c4d36ab1;(10,0);FLOOR;WALL
2020-05-05 20:12:25.538;ROOM;MAP_PANE;CHANGE_TILE;true;bdb29a98-413a-42ab-987a-30a0c4d36ab1;(10,1);FLOOR;WALL
2020-05-05 20:12:25.808;ROOM;MAP_PANE;CHANGE_TILE;true;bdb29a98-413a-42ab-987a-30a0c4d36ab1;(10,2);FLOOR;WALL
2020-05-05 20:12:48.855;ROOM;TILE_PANE;CHANGE_VALUE;false;FLOOR
2020-05-05 20:12:49.555;ROOM;MAP_PANE;CHANGE_TILE;true;bdb29a98-413a-42ab-987a-30a0c4d36ab1;(4,3);ENEMY;FLOOR
2020-05-05 20:12:51.421;ROOM;TILE_PANE;CHANGE_VALUE;false;ENEMY
2020-05-05 20:12:54.415;ROOM;MAP_PANE;CHANGE_TILE;true;bdb29a98-413a-42ab-987a-30a0c4d36ab1;(10,6);FLOOR;ENEMY
2020-05-05 20:12:55.038;ROOM;MAP_PANE;CHANGE_TILE;true;bdb29a98-413a-42ab-987a-30a0c4d36ab1;(11,6);FLOOR;ENEMY
